"TrxID","GeneName","GeneID"
"PIERAPT00000034882","Morf4l1","PIERAPG00000014675"
"PIERAPT00000034883","Morf4l1","PIERAPG00000014675"
"PIERAPT00000034884","Mrpl2","PIERAPG00000014676"
"PIERAPT00000034885","Lac_9","PIERAPG00000014677"
"PIERAPT00000034886","dbo","PIERAPG00000014678"
"PIERAPT00000034887","dbo","PIERAPG00000014678"
"PIERAPT00000034888","dbo","PIERAPG00000014678"
"PIERAPT00000034889","dbo","PIERAPG00000014678"
"PIERAPT00000034890","dbo","PIERAPG00000014678"
"PIERAPT00000034891","CD109_3","PIERAPG00000014679"
"PIERAPT00000034892","CDC5L","PIERAPG00000014680"
"PIERAPT00000034893","Clasp1lrgB","PIERAPG00000014681"
"PIERAPT00000034894","Clasp1lrgB","PIERAPG00000014681"
"PIERAPT00000034895","NWD1_2","PIERAPG00000014682"
"PIERAPT00000034896","NWD1_2","PIERAPG00000014682"
"PIERAPT00000034897","B0252.3","PIERAPG00000014683"
"PIERAPT00000034898","TECR_2","PIERAPG00000014684"
"PIERAPT00000034899","Cyp303a1","PIERAPG00000014685"
"PIERAPT00000034900","Scd2_2","PIERAPG00000014686"
"PIERAPT00000034901","akr2e_14","PIERAPG00000014687"
"PIERAPT00000034902","akr2e_14","PIERAPG00000014687"
"PIERAPT00000034903","pnp_4","PIERAPG00000014688"
"PIERAPT00000034904","PGY2ABCB4Abcb1bABCB1Abcb1aMdr65","PIERAPG00000014689"
"PIERAPT00000034905","PGY2ABCB4Abcb1bABCB1Abcb1aMdr65","PIERAPG00000014689"
"PIERAPT00000034906","PGY2ABCB4Abcb1bABCB1Abcb1aMdr65","PIERAPG00000014689"
"PIERAPT00000034907","PGY2ABCB4Abcb1bABCB1Abcb1aMdr65","PIERAPG00000014689"
"PIERAPT00000034908","PGY2ABCB4Abcb1bABCB1Abcb1aMdr65","PIERAPG00000014689"
"PIERAPT00000034909","PGY2ABCB4Abcb1bABCB1Abcb1aMdr65","PIERAPG00000014689"
"PIERAPT00000034910","PGY2ABCB4Abcb1bABCB1Abcb1aMdr65","PIERAPG00000014689"
"PIERAPT00000034911","PGY2ABCB4Abcb1bABCB1Abcb1aMdr65","PIERAPG00000014689"
"PIERAPT00000034912","PGY2ABCB4Abcb1bABCB1Abcb1aMdr65","PIERAPG00000014689"
"PIERAPT00000034913","PGY2ABCB4Abcb1bABCB1Abcb1aMdr65","PIERAPG00000014689"
"PIERAPT00000034914","PGY2ABCB4Abcb1bABCB1Abcb1aMdr65","PIERAPG00000014689"
"PIERAPT00000034915","MG412","PIERAPG00000014690"
"PIERAPT00000034916","Mcfd2","PIERAPG00000014691"
"PIERAPT00000034917","mon2_2","PIERAPG00000014692"
"PIERAPT00000034918","VTI1A","PIERAPG00000014693"
"PIERAPT00000034919","ARHGAP20_3","PIERAPG00000014694"
"PIERAPT00000034920","ARHGAP20_3","PIERAPG00000014694"
"PIERAPT00000034921","ARHGAP20_3","PIERAPG00000014694"
"PIERAPT00000034922","ARHGAP20_3","PIERAPG00000014694"
"PIERAPT00000034923","YWHAE","PIERAPG00000014695"
"PIERAPT00000034924","BST1_2","PIERAPG00000014696"
"PIERAPT00000034925","CG9705","PIERAPG00000014697"
"PIERAPT00000034926","UVOP","PIERAPG00000014698"
"PIERAPT00000034927","UVOP","PIERAPG00000014698"
"PIERAPT00000034928","MIS12_2","PIERAPG00000014699"
"PIERAPT00000034929","MIS12_2","PIERAPG00000014699"
"PIERAPT00000034930","MIS12_2","PIERAPG00000014699"
"PIERAPT00000034931","Cbr3_2","PIERAPG00000014700"
"PIERAPT00000034932","ogdh-1OGDHL","PIERAPG00000014701"
"PIERAPT00000034933","ogdh-1OGDHL","PIERAPG00000014701"
"PIERAPT00000034934","HEXDC_3","PIERAPG00000014702"
"PIERAPT00000034935","HEXDC_3","PIERAPG00000014702"
"PIERAPT00000034936","Hcrtr1_3","PIERAPG00000014703"
"PIERAPT00000034937","Hcrtr1_3","PIERAPG00000014703"
"PIERAPT00000034938","Hcrtr1_3","PIERAPG00000014703"
"PIERAPT00000034939","CYP6K1_10","PIERAPG00000014704"
"PIERAPT00000034940","Orct2_8","PIERAPG00000014705"
"PIERAPT00000034941","CG10616","PIERAPG00000014706"
"PIERAPT00000034942","Syt4","PIERAPG00000014707"
"PIERAPT00000034943","Syt4","PIERAPG00000014707"
"PIERAPT00000034944","Syt4","PIERAPG00000014707"
"PIERAPT00000034945","Msh6_5","PIERAPG00000014708"
"PIERAPT00000034946","Msh6_5","PIERAPG00000014708"
"PIERAPT00000034947","Msh6_5","PIERAPG00000014708"
"PIERAPT00000034948","Msh6_5","PIERAPG00000014708"
"PIERAPT00000034949","rplQ_3","PIERAPG00000014709"
"PIERAPT00000034950","UGT71B7","PIERAPG00000014710"
"PIERAPT00000034951","ZNF418","PIERAPG00000014711"
"PIERAPT00000034952","ZNF418","PIERAPG00000014711"
"PIERAPT00000034953","ZNF418","PIERAPG00000014711"
"PIERAPT00000034954","ZNF418","PIERAPG00000014711"
"PIERAPT00000034955","ZNF418","PIERAPG00000014711"
"PIERAPT00000034956","ZNF418","PIERAPG00000014711"
"PIERAPT00000034957","ZNF418","PIERAPG00000014711"
"PIERAPT00000034958","ZNF418","PIERAPG00000014711"
"PIERAPT00000034959","ZNF418","PIERAPG00000014711"
"PIERAPT00000034960","ZNF418","PIERAPG00000014711"
"PIERAPT00000034961","ZNF418","PIERAPG00000014711"
"PIERAPT00000034962","ZNF418","PIERAPG00000014711"
"PIERAPT00000034963","ZNF418","PIERAPG00000014711"
"PIERAPT00000034964","ZNF418","PIERAPG00000014711"
"PIERAPT00000034965","GPD2","PIERAPG00000014712"
"PIERAPT00000034966","GPD2","PIERAPG00000014712"
"PIERAPT00000034967","GPD2","PIERAPG00000014712"
"PIERAPT00000034968","GPD2","PIERAPG00000014712"
"PIERAPT00000034969","gdl","PIERAPG00000014713"
"PIERAPT00000034970","Pde11_3","PIERAPG00000014714"
"PIERAPT00000034971","ARHGAP17","PIERAPG00000014715"
"PIERAPT00000034972","ARHGAP17","PIERAPG00000014715"
"PIERAPT00000034973","ARHGAP17","PIERAPG00000014715"
"PIERAPT00000034974","OVOSIGHE","PIERAPG00000014716"
"PIERAPT00000034975","OVOSIGHE","PIERAPG00000014716"
"PIERAPT00000034976","G101990","PIERAPG00000014717"
"PIERAPT00000034977","G101990","PIERAPG00000014717"
"PIERAPT00000034978","G101990","PIERAPG00000014717"
"PIERAPT00000034979","G101990","PIERAPG00000014717"
"PIERAPT00000034980","G101990","PIERAPG00000014717"
"PIERAPT00000034981","G101990","PIERAPG00000014717"
"PIERAPT00000034982","Chpf","PIERAPG00000014718"
"PIERAPT00000034983","Chpf","PIERAPG00000014718"
"PIERAPT00000034984","Chpf","PIERAPG00000014718"
"PIERAPT00000034985","Arl13b","PIERAPG00000014719"
"PIERAPT00000034986","Arl13b","PIERAPG00000014719"
"PIERAPT00000034987","Arl13b","PIERAPG00000014719"
"PIERAPT00000034988","Arl13b","PIERAPG00000014719"
"PIERAPT00000034989","LSM1","PIERAPG00000014720"
"PIERAPT00000034990","RpS4","PIERAPG00000014721"
"PIERAPT00000034991","RpS4","PIERAPG00000014721"
"PIERAPT00000034992","rab3-GEF_6","PIERAPG00000014722"
"PIERAPT00000034993","rab3-GEF_6","PIERAPG00000014722"
"PIERAPT00000034994","rab3-GEF_6","PIERAPG00000014722"
"PIERAPT00000034995","rab3-GEF_6","PIERAPG00000014722"
"PIERAPT00000034996","rab3-GEF_6","PIERAPG00000014722"
"PIERAPT00000034997","DPAGT1","PIERAPG00000014723"
"PIERAPT00000034998","Pgpep1","PIERAPG00000014724"
"PIERAPT00000034999","Tret1_57","PIERAPG00000014725"
"PIERAPT00000035000","Tret1_57","PIERAPG00000014725"
"PIERAPT00000035001","Tret1_57","PIERAPG00000014725"
"PIERAPT00000035002","Tret1_57","PIERAPG00000014725"
"PIERAPT00000035003","Tret1_57","PIERAPG00000014725"
"PIERAPT00000035004","Tret1_57","PIERAPG00000014725"
"PIERAPT00000035005","Tret1_57","PIERAPG00000014725"
"PIERAPT00000035006","Tret1_57","PIERAPG00000014725"
"PIERAPT00000035007","Tret1_57","PIERAPG00000014725"
"PIERAPT00000035008","Tret1_57","PIERAPG00000014725"
"PIERAPT00000035009","DNAH9_3","PIERAPG00000014726"
"PIERAPT00000035010","Slc36a4_4","PIERAPG00000014727"
"PIERAPT00000035011","ARYA_2","PIERAPG00000014728"
"PIERAPT00000035012","da","PIERAPG00000014729"
"PIERAPT00000035013","da","PIERAPG00000014729"
"PIERAPT00000035014","da","PIERAPG00000014729"
"PIERAPT00000035015","da","PIERAPG00000014729"
"PIERAPT00000035016","da","PIERAPG00000014729"
"PIERAPT00000035017","da","PIERAPG00000014729"
"PIERAPT00000035018","da","PIERAPG00000014729"
"PIERAPT00000035019","da","PIERAPG00000014729"
"PIERAPT00000035020","da","PIERAPG00000014729"
"PIERAPT00000035021","da","PIERAPG00000014729"
"PIERAPT00000035022","da","PIERAPG00000014729"
"PIERAPT00000035023","da","PIERAPG00000014729"
"PIERAPT00000035024","da","PIERAPG00000014729"
"PIERAPT00000035025","da","PIERAPG00000014729"
"PIERAPT00000035026","da","PIERAPG00000014729"
"PIERAPT00000035027","da","PIERAPG00000014729"
"PIERAPT00000035028","da","PIERAPG00000014729"
"PIERAPT00000035029","da","PIERAPG00000014729"
"PIERAPT00000035030","da","PIERAPG00000014729"
"PIERAPT00000035031","da","PIERAPG00000014729"
"PIERAPT00000035032","da","PIERAPG00000014729"
"PIERAPT00000035033","da","PIERAPG00000014729"
"PIERAPT00000035034","da","PIERAPG00000014729"
"PIERAPT00000035035","WNK2","PIERAPG00000014730"
"PIERAPT00000035036","WNK2","PIERAPG00000014730"
"PIERAPT00000035037","mrpl20_2","PIERAPG00000014731"
"PIERAPT00000035038","SULT1C4_5","PIERAPG00000014732"
"PIERAPT00000035039","ZBTB16","PIERAPG00000014733"
"PIERAPT00000035040","UNC93A","PIERAPG00000014734"
"PIERAPT00000035041","serhl_3","PIERAPG00000014735"
"PIERAPT00000035042","serhl_3","PIERAPG00000014735"
"PIERAPT00000035043","Sppl3","PIERAPG00000014736"
"PIERAPT00000035044","Slc36a4_5","PIERAPG00000014737"
"PIERAPT00000035045","Slc36a4_5","PIERAPG00000014737"
"PIERAPT00000035046","Slc36a4_5","PIERAPG00000014737"
"PIERAPT00000035047","Slc36a4_5","PIERAPG00000014737"
"PIERAPT00000035048","Slc36a4_5","PIERAPG00000014737"
"PIERAPT00000035049","Slc36a4_5","PIERAPG00000014737"
"PIERAPT00000035050","Slc36a4_5","PIERAPG00000014737"
"PIERAPT00000035051","Slc36a4_5","PIERAPG00000014737"
"PIERAPT00000035052","Slc36a4_5","PIERAPG00000014737"
"PIERAPT00000035053","lin54","PIERAPG00000014738"
"PIERAPT00000035054","lin54","PIERAPG00000014738"
"PIERAPT00000035055","G112200","PIERAPG00000014739"
"PIERAPT00000035056","atad3-aatad3-batad3","PIERAPG00000014740"
"PIERAPT00000035057","atad3-aatad3-batad3","PIERAPG00000014740"
"PIERAPT00000035058","atad3-aatad3-batad3","PIERAPG00000014740"
"PIERAPT00000035059","HDAC11","PIERAPG00000014741"
"PIERAPT00000035060","HDAC11","PIERAPG00000014741"
"PIERAPT00000035061","HDAC11","PIERAPG00000014741"
"PIERAPT00000035062","HDAC11","PIERAPG00000014741"
"PIERAPT00000035063","HDAC11","PIERAPG00000014741"
"PIERAPT00000035064","Or67c_3","PIERAPG00000014742"
"PIERAPT00000035065","Or67c_3","PIERAPG00000014742"
"PIERAPT00000035066","DAGLB","PIERAPG00000014743"
"PIERAPT00000035067","DAGLB","PIERAPG00000014743"
"PIERAPT00000035068","CG5009_4","PIERAPG00000014744"
"PIERAPT00000035069","CG5009_4","PIERAPG00000014744"
"PIERAPT00000035070","CG7708","PIERAPG00000014745"
"PIERAPT00000035071","CG7708","PIERAPG00000014745"
"PIERAPT00000035072","HDAC4_2","PIERAPG00000014746"
"PIERAPT00000035073","HDAC4_2","PIERAPG00000014746"
"PIERAPT00000035074","HDAC4_2","PIERAPG00000014746"
"PIERAPT00000035075","HDAC4_2","PIERAPG00000014746"
"PIERAPT00000035076","YLR177W","PIERAPG00000014747"
"PIERAPT00000035077","Frq1_2","PIERAPG00000014748"
"PIERAPT00000035078","lon_2","PIERAPG00000014749"
"PIERAPT00000035079","6-PGD","PIERAPG00000014750"
"PIERAPT00000035080","CanB2","PIERAPG00000014751"
"PIERAPT00000035081","Awh","PIERAPG00000014752"
"PIERAPT00000035082","G109485","PIERAPG00000014753"
"PIERAPT00000035083","G109485","PIERAPG00000014753"
"PIERAPT00000035084","G109485","PIERAPG00000014753"
"PIERAPT00000035085","G109485","PIERAPG00000014753"
"PIERAPT00000035086","G109485","PIERAPG00000014753"
"PIERAPT00000035087","tbb-4_2","PIERAPG00000014754"
"PIERAPT00000035088","tbb-4_2","PIERAPG00000014754"
"PIERAPT00000035089","TMTC4","PIERAPG00000014755"
"PIERAPT00000035090","Dhaf","PIERAPG00000014756"
"PIERAPT00000035091","CPE_2","PIERAPG00000014757"
"PIERAPT00000035092","CPE_2","PIERAPG00000014757"
"PIERAPT00000035093","G113304","PIERAPG00000014758"
"PIERAPT00000035094","yhaQ","PIERAPG00000014759"
"PIERAPT00000035095","unc-89_5","PIERAPG00000014760"
"PIERAPT00000035096","unc-89_5","PIERAPG00000014760"
"PIERAPT00000035097","unc-89_5","PIERAPG00000014760"
"PIERAPT00000035098","unc-89_5","PIERAPG00000014760"
"PIERAPT00000035099","unc-89_5","PIERAPG00000014760"
"PIERAPT00000035100","unc-89_5","PIERAPG00000014760"
"PIERAPT00000035101","unc-89_5","PIERAPG00000014760"
"PIERAPT00000035102","unc-89_5","PIERAPG00000014760"
"PIERAPT00000035103","KLHDC3_2","PIERAPG00000014761"
"PIERAPT00000035104","KLHDC3_2","PIERAPG00000014761"
"PIERAPT00000035105","mif4gdbDDB_G0286969","PIERAPG00000014762"
"PIERAPT00000035106","mif4gdbDDB_G0286969","PIERAPG00000014762"
"PIERAPT00000035107","mif4gdbDDB_G0286969","PIERAPG00000014762"
"PIERAPT00000035108","mif4gdbDDB_G0286969","PIERAPG00000014762"
"PIERAPT00000035109","mif4gdbDDB_G0286969","PIERAPG00000014762"
"PIERAPT00000035110","mif4gdbDDB_G0286969","PIERAPG00000014762"
"PIERAPT00000035111","mif4gdbDDB_G0286969","PIERAPG00000014762"
"PIERAPT00000035112","mif4gdbDDB_G0286969","PIERAPG00000014762"
"PIERAPT00000035113","mif4gdbDDB_G0286969","PIERAPG00000014762"
"PIERAPT00000035114","mif4gdbDDB_G0286969","PIERAPG00000014762"
"PIERAPT00000035115","mif4gdbDDB_G0286969","PIERAPG00000014762"
"PIERAPT00000035116","mif4gdbDDB_G0286969","PIERAPG00000014762"
"PIERAPT00000035117","mif4gdbDDB_G0286969","PIERAPG00000014762"
"PIERAPT00000035118","mif4gdbDDB_G0286969","PIERAPG00000014762"
"PIERAPT00000035119","mif4gdbDDB_G0286969","PIERAPG00000014762"
"PIERAPT00000035120","mif4gdbDDB_G0286969","PIERAPG00000014762"
"PIERAPT00000035121","mif4gdbDDB_G0286969","PIERAPG00000014762"
"PIERAPT00000035122","mif4gdbDDB_G0286969","PIERAPG00000014762"
"PIERAPT00000035123","mif4gdbDDB_G0286969","PIERAPG00000014762"
"PIERAPT00000035124","WDR74","PIERAPG00000014763"
"PIERAPT00000035125","WDR74","PIERAPG00000014763"
"PIERAPT00000035126","WDR74","PIERAPG00000014763"
"PIERAPT00000035127","WDR74","PIERAPG00000014763"
"PIERAPT00000035128","WDR74","PIERAPG00000014763"
"PIERAPT00000035129","KIF13A","PIERAPG00000014764"
"PIERAPT00000035130","PLEKHG3","PIERAPG00000014765"
"PIERAPT00000035131","PLEKHG3","PIERAPG00000014765"
"PIERAPT00000035132","PLEKHG3","PIERAPG00000014765"
"PIERAPT00000035133","PLEKHG3","PIERAPG00000014765"
"PIERAPT00000035134","PLEKHG3","PIERAPG00000014765"
"PIERAPT00000035135","PLEKHG3","PIERAPG00000014765"
"PIERAPT00000035136","PLEKHG3","PIERAPG00000014765"
"PIERAPT00000035137","Cht3_7","PIERAPG00000014766"
"PIERAPT00000035138","Cht3_7","PIERAPG00000014766"
"PIERAPT00000035139","l(3)72Ab_6","PIERAPG00000014767"
"PIERAPT00000035140","G107553","PIERAPG00000014768"
"PIERAPT00000035141","gammaCopYY1","PIERAPG00000014769"
"PIERAPT00000035142","gammaCopYY1","PIERAPG00000014769"
"PIERAPT00000035143","tsaD_4","PIERAPG00000014770"
"PIERAPT00000035144","Dr_2","PIERAPG00000014771"
"PIERAPT00000035145","cdk14_2","PIERAPG00000014772"
"PIERAPT00000035146","CHYM2_16","PIERAPG00000014773"
"PIERAPT00000035147","CG14100","PIERAPG00000014774"
"PIERAPT00000035148","Fkbp15","PIERAPG00000014775"
"PIERAPT00000035149","Fkbp15","PIERAPG00000014775"
"PIERAPT00000035150","Fkbp15","PIERAPG00000014775"
"PIERAPT00000035151","Fkbp15","PIERAPG00000014775"
"PIERAPT00000035152","RBM7","PIERAPG00000014776"
"PIERAPT00000035153","PRAMEF7","PIERAPG00000014777"
"PIERAPT00000035154","how","PIERAPG00000014778"
"PIERAPT00000035155","Iap2","PIERAPG00000014779"
"PIERAPT00000035156","Iap2","PIERAPG00000014779"
"PIERAPT00000035157","Iap2","PIERAPG00000014779"
"PIERAPT00000035158","Iap2","PIERAPG00000014779"
"PIERAPT00000035159","amiF","PIERAPG00000014780"
"PIERAPT00000035160","Ank3_2","PIERAPG00000014781"
"PIERAPT00000035161","Lgr5_2","PIERAPG00000014782"
"PIERAPT00000035162","AF_2","PIERAPG00000014783"
"PIERAPT00000035163","ArsbArsi","PIERAPG00000014784"
"PIERAPT00000035164","ArsbArsi","PIERAPG00000014784"
"PIERAPT00000035165","ArsbArsi","PIERAPG00000014784"
"PIERAPT00000035166","ArsbArsi","PIERAPG00000014784"
"PIERAPT00000035167","CNTFR","PIERAPG00000014785"
"PIERAPT00000035168","rplY","PIERAPG00000014786"
"PIERAPT00000035169","G108917","PIERAPG00000014787"
"PIERAPT00000035170","ppk28_3","PIERAPG00000014788"
"PIERAPT00000035171","esr1_2","PIERAPG00000014789"
"PIERAPT00000035172","MYRO1_21","PIERAPG00000014790"
"PIERAPT00000035173","MYRO1_21","PIERAPG00000014790"
"PIERAPT00000035174","MYRO1_21","PIERAPG00000014790"
"PIERAPT00000035175","MYRO1_21","PIERAPG00000014790"
"PIERAPT00000035176","Cgrrf1rngB","PIERAPG00000014791"
"PIERAPT00000035177","Cgrrf1rngB","PIERAPG00000014791"
"PIERAPT00000035178","Cgrrf1rngB","PIERAPG00000014791"
"PIERAPT00000035179","Cgrrf1rngB","PIERAPG00000014791"
"PIERAPT00000035180","Lip3_12","PIERAPG00000014792"
"PIERAPT00000035181","AP3B1","PIERAPG00000014793"
"PIERAPT00000035182","AP3B1","PIERAPG00000014793"
"PIERAPT00000035183","cpr2","PIERAPG00000014794"
"PIERAPT00000035184","ND42","PIERAPG00000014795"
"PIERAPT00000035185","Mhc","PIERAPG00000014796"
"PIERAPT00000035186","Mhc","PIERAPG00000014796"
"PIERAPT00000035187","Mhc","PIERAPG00000014796"
"PIERAPT00000035188","Mhc","PIERAPG00000014796"
"PIERAPT00000035189","Mhc","PIERAPG00000014796"
"PIERAPT00000035190","Mhc","PIERAPG00000014796"
"PIERAPT00000035191","Mhc","PIERAPG00000014796"
"PIERAPT00000035192","Mhc","PIERAPG00000014796"
"PIERAPT00000035193","Mhc","PIERAPG00000014796"
"PIERAPT00000035194","Mhc","PIERAPG00000014796"
"PIERAPT00000035195","Mhc","PIERAPG00000014796"
"PIERAPT00000035196","Mhc","PIERAPG00000014796"
"PIERAPT00000035197","Mhc","PIERAPG00000014796"
"PIERAPT00000035198","Mhc","PIERAPG00000014796"
"PIERAPT00000035199","Mhc","PIERAPG00000014796"
"PIERAPT00000035200","Mhc","PIERAPG00000014796"
"PIERAPT00000035201","Mhc","PIERAPG00000014796"
"PIERAPT00000035202","Mhc","PIERAPG00000014796"
"PIERAPT00000035203","Mhc","PIERAPG00000014796"
"PIERAPT00000035204","Mhc","PIERAPG00000014796"
"PIERAPT00000035205","Mhc","PIERAPG00000014796"
"PIERAPT00000035206","Mhc","PIERAPG00000014796"
"PIERAPT00000035207","Mhc","PIERAPG00000014796"
"PIERAPT00000035208","Mhc","PIERAPG00000014796"
"PIERAPT00000035209","Mhc","PIERAPG00000014796"
"PIERAPT00000035210","Mhc","PIERAPG00000014796"
"PIERAPT00000035211","Mhc","PIERAPG00000014796"
"PIERAPT00000035212","Mhc","PIERAPG00000014796"
"PIERAPT00000035213","Mhc","PIERAPG00000014796"
"PIERAPT00000035214","Tdg","PIERAPG00000014797"
"PIERAPT00000035215","Timp_2","PIERAPG00000014798"
"PIERAPT00000035216","Timp_2","PIERAPG00000014798"
"PIERAPT00000035217","trm6C18orf21","PIERAPG00000014799"
"PIERAPT00000035218","trm6C18orf21","PIERAPG00000014799"
"PIERAPT00000035219","trm6C18orf21","PIERAPG00000014799"
"PIERAPT00000035220","trm6C18orf21","PIERAPG00000014799"
"PIERAPT00000035221","trm6C18orf21","PIERAPG00000014799"
"PIERAPT00000035222","Fam91a1_2","PIERAPG00000014800"
"PIERAPT00000035223","Fam91a1_2","PIERAPG00000014800"
"PIERAPT00000035224","Fam91a1_2","PIERAPG00000014800"
"PIERAPT00000035225","Fam91a1_2","PIERAPG00000014800"
"PIERAPT00000035226","Fam91a1_2","PIERAPG00000014800"
"PIERAPT00000035227","Fam91a1_2","PIERAPG00000014800"
"PIERAPT00000035228","sca","PIERAPG00000014801"
"PIERAPT00000035229","NAP1GRINA","PIERAPG00000014802"
"PIERAPT00000035230","NAP1GRINA","PIERAPG00000014802"
"PIERAPT00000035231","MED11","PIERAPG00000014803"
"PIERAPT00000035232","Gdh_3","PIERAPG00000014804"
"PIERAPT00000035233","PPP4C","PIERAPG00000014805"
"PIERAPT00000035234","MCM8_3","PIERAPG00000014806"
"PIERAPT00000035235","Taf1_2","PIERAPG00000014807"
"PIERAPT00000035236","Taf1_2","PIERAPG00000014807"
"PIERAPT00000035237","Taf1_2","PIERAPG00000014807"
"PIERAPT00000035238","Taf1_2","PIERAPG00000014807"
"PIERAPT00000035239","Taf1_2","PIERAPG00000014807"
"PIERAPT00000035240","Taf1_2","PIERAPG00000014807"
"PIERAPT00000035241","Taf1_2","PIERAPG00000014807"
"PIERAPT00000035242","Taf1_2","PIERAPG00000014807"
"PIERAPT00000035243","Taf1_2","PIERAPG00000014807"
"PIERAPT00000035244","Taf1_2","PIERAPG00000014807"
"PIERAPT00000035245","Taf1_2","PIERAPG00000014807"
"PIERAPT00000035246","Taf1_2","PIERAPG00000014807"
"PIERAPT00000035247","Dscam2_11","PIERAPG00000014808"
"PIERAPT00000035248","Dscam2_11","PIERAPG00000014808"
"PIERAPT00000035249","C1qbp","PIERAPG00000014809"
"PIERAPT00000035250","C1qbp","PIERAPG00000014809"
"PIERAPT00000035251","mtTFB2","PIERAPG00000014810"
"PIERAPT00000035252","mtTFB2","PIERAPG00000014810"
"PIERAPT00000035253","mtTFB2","PIERAPG00000014810"
"PIERAPT00000035254","mtTFB2","PIERAPG00000014810"
"PIERAPT00000035255","mtTFB2","PIERAPG00000014810"
"PIERAPT00000035256","mtTFB2","PIERAPG00000014810"
"PIERAPT00000035257","mtTFB2","PIERAPG00000014810"
"PIERAPT00000035258","MTH_1802","PIERAPG00000014811"
"PIERAPT00000035259","MTH_1802","PIERAPG00000014811"
"PIERAPT00000035260","repR","PIERAPG00000014812"
"PIERAPT00000035261","nhr-97","PIERAPG00000014813"
"PIERAPT00000035262","ptc","PIERAPG00000014814"
"PIERAPT00000035263","APN2_2","PIERAPG00000014815"
"PIERAPT00000035264","APN2_2","PIERAPG00000014815"
"PIERAPT00000035265","APN2_2","PIERAPG00000014815"
"PIERAPT00000035266","APN2_2","PIERAPG00000014815"
"PIERAPT00000035267","Cyp6a2_3","PIERAPG00000014816"
"PIERAPT00000035268","CG1544","PIERAPG00000014817"
"PIERAPT00000035269","CG1544","PIERAPG00000014817"
"PIERAPT00000035270","CG1544","PIERAPG00000014817"
"PIERAPT00000035271","CG1544","PIERAPG00000014817"
"PIERAPT00000035272","CG1544","PIERAPG00000014817"
"PIERAPT00000035273","G105853","PIERAPG00000014818"
"PIERAPT00000035274","PHR","PIERAPG00000014819"
"PIERAPT00000035275","PHR","PIERAPG00000014819"
"PIERAPT00000035276","let-4_3","PIERAPG00000014820"
"PIERAPT00000035277","kn","PIERAPG00000014821"
"PIERAPT00000035278","kn","PIERAPG00000014821"
"PIERAPT00000035279","kn","PIERAPG00000014821"
"PIERAPT00000035280","kn","PIERAPG00000014821"
"PIERAPT00000035281","kn","PIERAPG00000014821"
"PIERAPT00000035282","kn","PIERAPG00000014821"
"PIERAPT00000035283","Seipin","PIERAPG00000014822"
"PIERAPT00000035284","Seipin","PIERAPG00000014822"
"PIERAPT00000035285","Seipin","PIERAPG00000014822"
"PIERAPT00000035286","Seipin","PIERAPG00000014822"
"PIERAPT00000035287","Seipin","PIERAPG00000014822"
"PIERAPT00000035288","LKH1rpsG","PIERAPG00000014823"
"PIERAPT00000035289","LKH1rpsG","PIERAPG00000014823"
